sample_name	genus	clade	alignment_length	genome_equivalents
SRR9178456	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	35360	0.09838492927789257
SRR9178456	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	2089	0.005812390194047443
SRR9178456	Prochlorococcus	Prochlorococcus subclade LLI	9150	0.0254587698781877
SRR9178456	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	7422	0.020650818583159463
SRR9178456	Prochlorococcus	Prochlorococcus subclade LLIV	4229	0.011766681728399538
SRR9178456	Prochlorococcus	Prochlorococcus subclade LLVII	19723	0.05487686538879737
SRR9178456	Prochlorococcus	Prochlorococcus subclade LLVIII	1319	0.0036699581933693523
SRR9178456	Prochlorococcus	unclassified	7891	0.02195575443811794
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	510	0.0014190134030465274
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	806	0.0022425976526578456
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1A-II	912	0.0025375298501537904
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1A-III	188	0.0005230872936720532
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1A-IV	648	0.0018029817356355878
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	422	0.00117416403154046
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	1222	0.003400067408868346
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1B-HK1	220	0.0006121234287651687
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1B-I	1037	0.0028853272528612723
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1B-IX	217	0.0006037762911001891
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1B-V	50	0.0001391189610829929
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1B-VI	89	0.0002476317507277273
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1B-VII	164	0.00045631019235221665
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1B-VIII	90	0.0002504141299493872
SRR9178456	Synechococcus	Synechococcus subsubclade 5.1B-XVI	193	0.0005369991897803526
SRR9178456	Synechococcus	Synechococcus subsubclade 5.2A	624	0.0017362046343157513
SRR9178456	Synechococcus	Synechococcus subsubclade 5.2B	1884	0.005242002453607172
SRR9178456	Synechococcus	Synechococcus subsubclade 5.2C	966	0.0026877783281234226
SRR9178456	Synechococcus	Synechococcus subsubclade 5.3	2110	0.0058708201577023
SRR9178456	Synechococcus	Synechococcus subsubclade RSCCF101	714	0.0019866187642651385
SRR9178456	Synechococcus	unclassified	1585	0.004410071066330875
SRR9178355	Prochlorococcus	Prochlorococcus subclade AMZ-I	1329	0.0036977819855859508
SRR9178355	Prochlorococcus	Prochlorococcus subclade AMZ-II	464	0.001291023958850174
SRR9178355	Prochlorococcus	Prochlorococcus subclade AMZ-III	455	0.0012659825458552353
SRR9178355	Prochlorococcus	Prochlorococcus subclade HLI	3589	0.00998595902653723
SRR9178355	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	19612	0.05456802129519313
SRR9178355	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	2486	0.006916994745046407
SRR9178355	Prochlorococcus	Prochlorococcus subclade LLI	7525	0.02093740364299043
SRR9178355	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	10555	0.029368012684619797
SRR9178355	Prochlorococcus	Prochlorococcus subclade LLIV	5870	0.016332566031143365
SRR9178355	Prochlorococcus	Prochlorococcus subclade LLVII	26779	0.07450933317682933
SRR9178355	Prochlorococcus	Prochlorococcus subclade LLVIII	2162	0.006015503877228613
SRR9178355	Prochlorococcus	unclassified	6721	0.018700370748775903
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	95	0.0002643260260576865
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	159	0.0004423982962439174
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	1048	0.0029159334242995307
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1A-II	1079	0.0030021871801709865
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1A-III	344	0.0009571384522509911
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1A-IV	520	0.001446837195263126
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	196	0.0005453463274453321
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	936	0.0026043069514736267
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1B-HK1	166	0.0004618749507955364
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1B-I	1152	0.003205300863352156
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1B-IX	317	0.0008820142132661749
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1B-VI	174	0.00048413398456881524
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1B-VII	130	0.0003617092988157815
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1B-VIII	153	0.00042570402091395823
SRR9178355	Synechococcus	Synechococcus subsubclade 5.1B-XVI	236	0.0006566414963117264
SRR9178355	Synechococcus	Synechococcus subsubclade 5.2A	820	0.0022815509617610833
SRR9178355	Synechococcus	Synechococcus subsubclade 5.2B	1348	0.0037506471907974882
SRR9178355	Synechococcus	Synechococcus subsubclade 5.2C	2049	0.005701095025181049
SRR9178355	Synechococcus	Synechococcus subsubclade 5.3	3573	0.009941440958990671
SRR9178355	Synechococcus	Synechococcus subsubclade RSCCF101	1130	0.0031440885204756393
SRR9178355	Synechococcus	unclassified	1533	0.004265387346804562
SRR9178079	Prochlorococcus	Prochlorococcus subclade AMZ-I	1553	0.004321034931237759
SRR9178079	Prochlorococcus	Prochlorococcus subclade AMZ-II	241	0.0006705533924200257
SRR9178079	Prochlorococcus	Prochlorococcus subclade AMZ-III	247	0.0006872476677499849
SRR9178079	Prochlorococcus	Prochlorococcus subclade HLI	3552	0.009883010995335815
SRR9178079	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	34611	0.09630092724086933
SRR9178079	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	2774	0.007718319960884445
SRR9178079	Prochlorococcus	Prochlorococcus subclade LLI	10158	0.028263408133620833
SRR9178079	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	7178	0.01997191805307446
SRR9178079	Prochlorococcus	Prochlorococcus subclade LLIV	4134	0.011502355702341852
SRR9178079	Prochlorococcus	Prochlorococcus subclade LLVII	18183	0.050592001387441195
SRR9178079	Prochlorococcus	Prochlorococcus subclade LLVIII	1666	0.004635443783285323
SRR9178079	Prochlorococcus	unclassified	7264	0.020211202666137205
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	46	0.00012798944419635346
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	193	0.0005369991897803526
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	949	0.002640477881355205
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1A-II	927	0.002579265538478688
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1A-III	463	0.001288241579628514
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1A-IV	378	0.0010517393457874261
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	32	8.903613509311545e-05
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	1417	0.0039426313570920185
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1B-I	1308	0.003639352021931094
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1B-IX	232	0.000645511979425087
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1B-V	37	0.00010294803120141473
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1B-VI	40	0.00011129516886639431
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1B-VII	47	0.0001307718234180133
SRR9178079	Synechococcus	Synechococcus subsubclade 5.1B-VIII	227	0.0006316000833167877
SRR9178079	Synechococcus	Synechococcus subsubclade 5.2A	630	0.0017528989096457104
SRR9178079	Synechococcus	Synechococcus subsubclade 5.2B	866	0.002409540405957437
SRR9178079	Synechococcus	Synechococcus subsubclade 5.2C	665	0.0018502821824038054
SRR9178079	Synechococcus	Synechococcus subsubclade 5.3	2551	0.007097849394454297
SRR9178079	Synechococcus	Synechococcus subsubclade RSCCF101	917	0.0025514417462620897
SRR9178079	Synechococcus	unclassified	1922	0.005347732864030247
SRR9178372	Prochlorococcus	Prochlorococcus subclade AMZ-I	9175	0.025528329358729195
SRR9178372	Prochlorococcus	Prochlorococcus subclade AMZ-II	4071	0.01132706581137728
SRR9178372	Prochlorococcus	Prochlorococcus subclade AMZ-III	3017	0.00839443811174779
SRR9178372	Prochlorococcus	Prochlorococcus subclade HLI	6998	0.019471089793175685
SRR9178372	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	71561	0.1991098394812011
SRR9178372	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	5260	0.014635314705930852
SRR9178372	Prochlorococcus	Prochlorococcus subclade LLI	103236	0.28724170132727705
SRR9178372	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	110105	0.30635386420085864
SRR9178372	Prochlorococcus	Prochlorococcus subclade LLIV	41489	0.11543813152744584
SRR9178372	Prochlorococcus	Prochlorococcus subclade LLVII	288113	0.8016396246900866
SRR9178372	Prochlorococcus	Prochlorococcus subclade LLVIII	13591	0.03781531600157913
SRR9178372	Prochlorococcus	unclassified	49469	0.13764151771629152
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	181	0.0005036106391204342
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	1496	0.004162439315603147
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	3487	0.009702156345927923
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1A-II	4763	0.013252472232765903
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1A-III	2074	0.005770654505722545
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1A-IV	2323	0.006463466931915849
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	706	0.0019643597304918594
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	3620	0.010072212782408685
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1B-HK1	1240	0.0034501502348582235
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1B-I	4150	0.01154687376988841
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1B-IX	1074	0.0029882752840626873
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1B-V	694	0.0019309711798319413
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1B-VI	477	0.0013271948887317521
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1B-VII	1397	0.003886983772658821
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1B-VIII	1194	0.00332216079066187
SRR9178372	Synechococcus	Synechococcus subsubclade 5.1B-XVI	983	0.00273507877489164
SRR9178372	Synechococcus	Synechococcus subsubclade 5.2A	2695	0.0074985120023733165
SRR9178372	Synechococcus	Synechococcus subsubclade 5.2B	3534	0.009832928169345938
SRR9178372	Synechococcus	Synechococcus subsubclade 5.2C	3755	0.010447833977332765
SRR9178372	Synechococcus	Synechococcus subsubclade 5.3	2831	0.007876915576519058
SRR9178372	Synechococcus	Synechococcus subsubclade RSCCF101	1164	0.0032386894140120745
SRR9178372	Synechococcus	unclassified	5078	0.014128921687588758
SRR9178235	Prochlorococcus	Prochlorococcus subclade AMZ-I	30543	0.08498220856715703
SRR9178235	Prochlorococcus	Prochlorococcus subclade AMZ-II	16818	0.04679405374987549
SRR9178235	Prochlorococcus	Prochlorococcus subclade AMZ-III	10067	0.028010211624449787
SRR9178235	Prochlorococcus	Prochlorococcus subclade HLI	13200	0.03672740572591012
SRR9178235	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	44216	0.12302567966491228
SRR9178235	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	7548	0.021001398365088606
SRR9178235	Prochlorococcus	Prochlorococcus subclade LLI	586412	1.6316205641320005
SRR9178235	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	480628	1.3372893605479341
SRR9178235	Prochlorococcus	Prochlorococcus subclade LLIV	165538	0.4605894915951295
SRR9178235	Prochlorococcus	Prochlorococcus subclade LLVII	1012141	2.81616008779003
SRR9178235	Prochlorococcus	Prochlorococcus subclade LLVIII	51267	0.14264423555683592
SRR9178235	Prochlorococcus	unclassified	168426	0.4686250027872832
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	541	0.001505267158917983
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	4300	0.011964230653137389
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	10891	0.03030289210309751
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1A-II	12428	0.03457940896678871
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1A-III	5156	0.014345947266878227
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1A-IV	7947	0.022111567674530888
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	3492	0.009716068242036224
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	12500	0.03477974027074822
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1B-HK1	3780	0.010517393457874263
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1B-I	14635	0.04072011990899202
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1B-IX	3455	0.009613120210834809
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1B-V	1695	0.004716132780713459
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1B-VI	1969	0.00547850468744826
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1B-VII	3907	0.010870755619025065
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1B-VIII	4411	0.012273074746741632
SRR9178235	Synechococcus	Synechococcus subsubclade 5.1B-XVI	5498	0.015297520960685897
SRR9178235	Synechococcus	Synechococcus subsubclade 5.2A	7332	0.020400404453210078
SRR9178235	Synechococcus	Synechococcus subsubclade 5.2B	6530	0.01816893631743887
SRR9178235	Synechococcus	Synechococcus subsubclade 5.2C	8411	0.023402591633381063
SRR9178235	Synechococcus	Synechococcus subsubclade 5.3	5670	0.015776090186811392
SRR9178235	Synechococcus	Synechococcus subsubclade RSCCF101	3085	0.00858363989882066
SRR9178235	Synechococcus	unclassified	18157	0.050519659527678035
SRR9178214	Prochlorococcus	Prochlorococcus subclade AMZ-I	1211	0.0033694612374300876
SRR9178214	Prochlorococcus	Prochlorococcus subclade AMZ-II	127	0.0003533621611508019
SRR9178214	Prochlorococcus	Prochlorococcus subclade AMZ-III	268	0.0007456776314048419
SRR9178214	Prochlorococcus	Prochlorococcus subclade HLI	2217	0.006168534734419905
SRR9178214	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	32260	0.08975955369074701
SRR9178214	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	1492	0.004151309798716508
SRR9178214	Prochlorococcus	Prochlorococcus subclade LLI	5053	0.014059362207047262
SRR9178214	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	6106	0.016989207527455093
SRR9178214	Prochlorococcus	Prochlorococcus subclade LLIV	4939	0.013742170975778038
SRR9178214	Prochlorococcus	Prochlorococcus subclade LLVII	14423	0.04013025551400013
SRR9178214	Prochlorococcus	Prochlorococcus subclade LLVIII	953	0.0026516073982418443
SRR9178214	Prochlorococcus	unclassified	6839	0.019028691496931767
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	213	0.0005926467742135497
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	696	0.001936535938275261
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1A-II	744	0.0020700901409149344
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1A-III	267	0.000742895252183182
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1A-IV	241	0.0006705533924200257
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	90	0.0002504141299493872
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	687	0.0019114945252803222
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1B-HK1	97	0.0002698907845010062
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1B-I	480	0.0013355420263967317
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1B-IX	127	0.0003533621611508019
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1B-V	47	0.0001307718234180133
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1B-VI	99	0.0002754555429443259
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1B-VII	78	0.0002170255792894689
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1B-VIII	50	0.0001391189610829929
SRR9178214	Synechococcus	Synechococcus subsubclade 5.1B-XVI	46	0.00012798944419635346
SRR9178214	Synechococcus	Synechococcus subsubclade 5.2A	337	0.0009376617976993721
SRR9178214	Synechococcus	Synechococcus subsubclade 5.2B	905	0.0025180531956021713
SRR9178214	Synechococcus	Synechococcus subsubclade 5.2C	1011	0.002812985393098116
SRR9178214	Synechococcus	Synechococcus subsubclade 5.3	3513	0.00977449820569108
SRR9178214	Synechococcus	Synechococcus subsubclade RSCCF101	492	0.00136893057705665
SRR9178214	Synechococcus	unclassified	876	0.0024373641981740354
SRR9178208	Prochlorococcus	Prochlorococcus subclade AMZ-I	1220	0.0033945026504250265
SRR9178208	Prochlorococcus	Prochlorococcus subclade AMZ-II	523	0.0014551843329281056
SRR9178208	Prochlorococcus	Prochlorococcus subclade AMZ-III	778	0.0021646910344513695
SRR9178208	Prochlorococcus	Prochlorococcus subclade HLI	2811	0.00782126799208586
SRR9178208	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	26926	0.07491834292241333
SRR9178208	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	2224	0.006188011388971524
SRR9178208	Prochlorococcus	Prochlorococcus subclade LLI	17551	0.048833537719352164
SRR9178208	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	18589	0.0517216473514351
SRR9178208	Prochlorococcus	Prochlorococcus subclade LLIV	9287	0.0258399558315551
SRR9178208	Prochlorococcus	Prochlorococcus subclade LLVII	41103	0.11436413314788513
SRR9178208	Prochlorococcus	Prochlorococcus subclade LLVIII	2654	0.007384434454285263
SRR9178208	Prochlorococcus	unclassified	9931	0.027631808050304046
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	407	0.001132428343215562
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	800	0.0022259033773278864
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1A-II	845	0.00235111044230258
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1A-III	608	0.0016916865667691936
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1A-IV	398	0.0011073869302206233
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	194	0.0005397815690020124
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	1041	0.002896456769747912
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1B-HK1	245	0.0006816829093066652
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1B-I	1156	0.0032164303802387955
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1B-IX	334	0.0009293146600343925
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1B-V	95	0.0002643260260576865
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1B-VI	295	0.000820801870389658
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1B-VII	146	0.00040622736636233923
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1B-VIII	262	0.0007289833560748827
SRR9178208	Synechococcus	Synechococcus subsubclade 5.1B-XVI	198	0.0005509110858886518
SRR9178208	Synechococcus	Synechococcus subsubclade 5.2A	560	0.0015581323641295204
